,closeness_global,geometry
191,3.0768195910962255e-07,"LINESTRING (8597386.782269673 3327578.673240207, 8597380.236683615 3327575.198477492, 8597313.055370921 3327541.161068756, 8597235.421158044 3327504.130901744, 8597122.253763702 3327447.102109657, 8597099.021385973 3327435.561956849, 8597034.478345212 3327403.515892658, 8596961.319175862 3327366.790462406, 8596952.959082102 3327362.00956958, 8596935.749088826 3327348.03466193, 8596927.767481336 3327341.478380911)"
192,3.0177954201241435e-07,"LINESTRING (8596911.114085514 3327367.703524361, 8596918.628151143 3327367.678161529, 8596931.062538262 3327368.362958033, 8596949.330066703 3327372.522463496, 8596959.337688925 3327376.402978909, 8597012.425954085 3327402.818412893, 8597043.751258794 3327418.391242504, 8597065.992893053 3327429.462165833, 8597095.403502522 3327444.09659637, 8597136.524922419 3327464.551854216, 8597168.206449499 3327480.31497888, 8597206.700729419 3327499.464093483, 8597274.015625499 3327532.943406366, 8597316.450615391 3327554.058243571, 8597355.779791487 3327573.625957437, 8597387.42792272 3327589.363847973)"
193,3.548700487947858e-05,"LINESTRING (8596863.135384982 3325258.228195637, 8596835.027213555 3325272.289666707, 8596825.509397093 3325278.540622996, 8596787.593978528 3325299.436335892, 8596711.752009451 3325340.644603611, 8596678.434085859 3325357.140625888, 8596654.021721527 3325370.327314806, 8596627.271647889 3325368.095720383)"
194,3.5198278941444376e-05,"LINESTRING (8597192.774661118 3325071.271634053, 8597116.910428144 3325111.883270401, 8597099.77835851 3325123.941260567, 8597038.697353913 3325157.604792454, 8597001.527775936 3325181.92373583, 8596985.486637313 3325190.34281729, 8596926.131084822 3325221.508680202, 8596885.822297206 3325244.800709159, 8596877.451071499 3325249.758353676, 8596863.135384982 3325258.228195637)"
195,3.576799137430734e-05,"LINESTRING (8596649.557809945 3325403.306773754, 8596627.271647889 3325368.095720383)"
196,3.57554771908529e-05,"LINESTRING (8596627.271647889 3325368.095720383, 8596582.921962757 3325310.65765155)"
197,3.510042695774222e-05,"LINESTRING (8597200.14401141 3325079.462419306, 8597220.103596108 3325072.476160979, 8597245.217273232 3325063.486588961, 8597258.486556534 3325058.744560469)"
198,3.512216716517483e-05,"LINESTRING (8597103.963971363 3325131.117735185, 8597121.608110655 3325119.959967127, 8597138.806971982 3325111.084476483, 8597200.14401141 3325079.462419306)"
199,3.5428919580451066e-05,"LINESTRING (8596649.557809945 3325403.306773754, 8596661.35767597 3325385.162355442, 8596666.166677972 3325381.231702041, 8596683.209692013 3325367.284231591, 8596717.462699329 3325348.56928509, 8596774.157715991 3325316.452165142, 8596818.039859261 3325292.564077183, 8596849.142524989 3325274.622680476, 8596881.202538338 3325256.110734642, 8596891.499591237 3325250.176773886, 8596977.78332855 3325202.692503638, 8596988.247360686 3325197.088229769, 8597019.583797343 3325180.300780979, 8597103.963971363 3325131.117735185)"
200,3.6428244345268415e-05,"LINESTRING (8597165.256482994 3326103.109311443, 8597135.155692685 3326107.230381101, 8597116.387226537 3326104.909901721, 8597098.453656569 3326094.283886564, 8597094.757849475 3326088.628516801, 8596963.211607205 3325874.461684607, 8596957.634500716 3325865.978770854, 8596868.066838425 3325729.897849469, 8596795.085780259 3325619.139758212, 8596649.557809945 3325403.306773754)"
201,1.6093807275650678e-07,"LINESTRING (8597334.161546374 3325111.426816728, 8597336.120769415 3325118.666680981, 8597336.744158562 3325125.374019322, 8597335.67549145 3325132.550494713, 8597333.282122398 3325139.270519343, 8597330.565926822 3325143.873104205, 8597326.11314719 3325148.526407872, 8597307.03298647 3325160.64782778, 8597276.809744719 3325182.849327356, 8597269.306811038 3325190.71051826, 8597256.015263837 3325205.329809802, 8597256.694312733 3325221.977817018, 8597256.850160019 3325235.265807244, 8597258.341841197 3325247.209794499, 8597259.933709916 3325262.615271583, 8597261.314071599 3325290.700199511, 8597271.766971786 3325464.435006413, 8597275.028632866 3325498.606584149, 8597277.588981153 3325528.124811653, 8597281.106677063 3325589.710087099, 8597282.654017985 3325620.268256157, 8597286.327561181 3325704.36064176, 8597287.696790917 3325726.918083386, 8597290.435250392 3325812.646853869, 8597292.706168003 3325855.847465392, 8597295.411231631 3325913.427365316, 8597295.333307985 3325952.431200215, 8597296.713669673 3325969.346422894, 8597292.116174702 3325986.248986957, 8597283.422122473 3326001.389036292, 8597247.833281264 3326046.986809773)"
202,3.570878691076378e-05,"LINESTRING (8596493.087133687 3325247.399985468, 8596491.47300107 3325256.072696422, 8596495.179940114 3325288.100914757, 8596502.148540236 3325307.43706959, 8596516.041212687 3325321.283041642)"
203,3.5737113106389855e-05,"LINESTRING (8596521.974541547 3325231.423953745, 8596507.113389526 3325235.747623933, 8596493.087133687 3325247.399985468)"
204,3.601834341833932e-05,"LINESTRING (8595983.90065085 3324603.213392012, 8595988.70965285 3324608.601876658, 8596010.661856435 3324634.111626492, 8596032.959150443 3324660.191972908, 8596067.924602499 3324708.447721734, 8596102.767603118 3324748.880747263, 8596157.158306319 3324808.180204183, 8596164.015586952 3324817.435862705, 8596172.052854188 3324827.414230535, 8596218.261574818 3324876.456685741, 8596274.811876139 3324945.747846001, 8596332.709143301 3325015.787438062, 8596405.055680368 3325101.663783598, 8596425.148848455 3325125.7417185, 8596456.496417064 3325160.166013805, 8596465.068017853 3325168.128625901, 8596484.682512131 3325191.344485469, 8596487.788325924 3325198.774583425, 8596488.534166513 3325203.529341113, 8596489.847736504 3325211.948436227, 8596492.307897251 3325238.879432831, 8596493.087133687 3325247.399985468)"
205,3.490678628523928e-05,"LINESTRING (8595961.224870574 3325693.734946123, 8595973.436618714 3325666.803029998, 8595985.971193379 3325653.070816888, 8596011.051474655 3325636.346192336, 8596077.041668795 3325592.753221123, 8596136.931554845 3325553.927954996, 8596209.623182332 3325508.167033833, 8596218.996283457 3325501.700415921, 8596251.11195655 3325479.891453166, 8596294.337314826 3325452.782455051, 8596324.571688524 3325430.922854085, 8596388.780770814 3325390.792067495, 8596407.270938233 3325378.074500634, 8596469.9772074 3325337.766360461, 8596484.292893915 3325329.575416407, 8596500.712518808 3325323.146923592, 8596516.041212687 3325321.283041642)"
206,3.573611912400378e-05,"LINESTRING (8596516.041212687 3325321.283041642, 8596531.692733094 3325331.096953622, 8596546.843315789 3325338.920193543, 8596548.869330524 3325339.51612935, 8596559.878828162 3325342.77475753, 8596569.129477847 3325338.831437148, 8596576.910710255 3325335.522092006)"
207,3.633476270806273e-05,"LINESTRING (8596548.869330524 3325339.51612935, 8596553.255318461 3325348.784836495, 8596556.839806063 3325357.153305393, 8596558.988272237 3325367.854809642, 8596559.77864062 3325379.545325294, 8596561.348245442 3325417.241602359, 8596565.778761175 3325480.436676802, 8596566.981011676 3325513.796797867, 8596568.728727682 3325559.291464777, 8596570.06456157 3325598.535177684, 8596574.951487215 3325648.239820074, 8596578.046169059 3325698.248963763, 8596579.615773881 3325719.880766131, 8596582.921962757 3325778.880227473, 8596583.434032414 3325804.683856529, 8596586.15022799 3325854.554107804, 8596589.411889071 3325880.928483474, 8596593.942592345 3325984.917576406, 8596596.681051819 3326025.050152878, 8596596.703315716 3326039.454797493, 8596594.521453699 3326047.734939167, 8596590.870174401 3326054.873870962)"
208,3.725492607713812e-05,"LINESTRING (8596594.36560641 3326054.265222988, 8596590.870174401 3326054.873870962)"
209,3.7258326957266154e-05,"LINESTRING (8596590.870174401 3326054.873870962, 8596580.606517348 3326060.440465194)"
210,3.7461523699768216e-05,"LINESTRING (8595857.452841256 3325811.26474093, 8595874.629438687 3325826.239752044, 8595881.175024746 3325838.678787624, 8595881.876337538 3325848.391641015, 8595882.611046178 3325868.983928024, 8595886.79665903 3325956.222541361, 8595892.663196195 3326102.145615341, 8595892.295841875 3326106.063801253, 8595884.592533112 3326115.421803337)"
211,3.728117209637046e-05,"LINESTRING (8595857.452841256 3325811.26474093, 8595901.947241727 3325807.917238631)"
212,3.728285380412505e-05,"LINESTRING (8595810.665259277 3325798.331213975, 8595818.223852701 3325802.401469633, 8595831.237101177 3325807.587560421, 8595842.613953136 3325810.034787336, 8595857.452841256 3325811.26474093)"
213,3.764697146269969e-05,"LINESTRING (8595901.023289954 3326111.807939963, 8595894.711474827 3326111.288050929, 8595890.058320111 3326112.226387252, 8595885.805915561 3326114.343984333, 8595884.592533112 3326115.421803337)"
214,3.7642879794838066e-05,"LINESTRING (8595884.592533112 3326115.421803337, 8595882.243691858 3326117.501360249, 8595879.627683824 3326121.45759137)"
215,3.746661985930193e-05,"LINESTRING (8595901.023289954 3326111.807939963, 8595901.179137241 3326109.626942194, 8595901.179137241 3326107.293782181, 8595901.245928936 3326104.009606552, 8595900.945366312 3326097.441257727, 8595900.744991226 3326082.389860561, 8595898.652184801 3326036.411561417, 8595894.767134571 3325970.424230168, 8595891.550001288 3325915.456170555, 8595889.601910198 3325868.426008497, 8595886.696471488 3325838.678787624, 8595890.737369005 3325822.283608608, 8595895.167884739 3325813.318890485, 8595901.947241727 3325807.917238631)"
216,3.7651858018177615e-05,"LINESTRING (8595907.925098384 3326115.70076827, 8595903.96212451 3326113.088642312, 8595902.503839182 3326112.403910347, 8595901.023289954 3326111.807939963)"
217,3.71319267288451e-05,"LINESTRING (8595901.947241727 3325807.917238631, 8595914.671059525 3325805.305173029, 8595921.87343058 3325801.970352155, 8595936.111193452 3325795.376792424, 8595955.091166634 3325782.215042567, 8595966.378962997 3325768.08963378, 8595972.612854483 3325750.23635577, 8595971.744562455 3325734.487958526, 8595970.575707801 3325723.393084367, 8595966.512546387 3325704.918554415, 8595961.224870574 3325693.734946123, 8595935.52120015 3325654.59239105, 8595924.700945646 3325643.522942983)"
218,3.638035581630792e-05,"LINESTRING (8596580.606517348 3326060.440465194, 8596571.634166392 3326060.123460904, 8596564.175760508 3326057.130940781, 8596551.93061652 3326050.866938968, 8596520.237957491 3326035.485910583, 8596365.503865289 3325964.426550816, 8596305.591715343 3325934.171913481, 8596278.452023489 3325920.236544128, 8596242.662807198 3325902.395742223, 8596193.069974052 3325877.352723715, 8596138.222860936 3325849.659638062, 8596072.355118234 3325813.293530613, 8595998.873122362 3325776.014569538, 8595988.809840394 3325771.690724004, 8595982.230858488 3325763.626312032, 8595976.865259033 3325756.75381386, 8595972.612854483 3325750.23635577)"
219,3.728392051855242e-05,"LINESTRING (8596580.606517348 3326060.440465194, 8596573.270562906 3326068.150011842, 8596568.528352598 3326077.66014955, 8596567.838171754 3326080.044025132)"
220,2.3450052863583523e-07,"LINESTRING (8596495.179940114 3325288.100914757, 8596491.038855057 3325300.387294478, 8596481.098024528 3325316.287332116, 8596464.589344043 3325329.271108984, 8596383.415171359 3325382.880040423, 8596288.938319521 3325445.263458329, 8596214.209545352 3325493.88976004, 8596203.845700759 3325499.91258682, 8596161.455238665 3325528.26428797, 8596131.821990216 3325546.472299601, 8596029.497114278 3325613.256354735, 8595980.293899346 3325648.848449497, 8595969.763075517 3325653.56532847, 8595958.820369573 3325655.023503762, 8595935.52120015 3325654.59239105)"
221,3.747731337545697e-05,"LINESTRING (8595224.890966773 3326136.572433898, 8595219.759138249 3326131.969506045, 8595213.981656676 3326128.190795107, 8595207.703237396 3326125.33774226, 8595201.068595743 3326123.461067833, 8595195.090739088 3326122.662213258, 8595189.068354636 3326122.662213258, 8595183.090497982 3326123.461067833, 8595177.279620562 3326125.033416659, 8595171.335159753 3326127.556783312, 8595165.802581061 3326130.904365939, 8595160.804335924 3326135.00008371, 8595156.440611884 3326139.75517558, 8595152.789332585 3326145.093560739)"
222,3.746935191366442e-05,"LINESTRING (8595235.744617127 3326155.339208561, 8595233.15087299 3326148.529909564, 8595229.499593692 3326142.215143772, 8595224.890966773 3326136.572433898)"
223,3.74358272599179e-05,"LINESTRING (8595243.06943962 3326131.462296459, 8595224.890966773 3326136.572433898)"
224,3.732497650894605e-05,"LINESTRING (8595152.789332585 3326145.093560739, 8594961.330940371 3326042.8530786, 8594898.201657142 3326012.471461873, 8594894.316606913 3326008.895666799, 8594890.876834648 3326004.863388399, 8594885.355387906 3325994.414974576, 8594881.470337676 3325985.297979405)"
225,3.7500324625242936e-05,"LINESTRING (8595152.789332585 3326145.093560739, 8595148.893150408 3326155.947861155)"
226,3.73183482262181e-05,"LINESTRING (8595759.792251984 3325794.983714927, 8595401.45481112 3326033.444406913, 8595307.501160892 3326091.646404402, 8595243.06943962 3326131.462296459)"
227,3.724205753751336e-05,"LINESTRING (8595783.314060388 3325763.423433809, 8595777.948460933 3325770.562213229, 8595770.679298185 3325782.734918758, 8595759.792251984 3325794.983714927)"
228,4.7093251575362497e-07,"LINESTRING (8595154.281013763 3326193.785818684, 8595136.414235491 3326205.565821372, 8594871.952521212 3326379.756377486)"
229,3.702485931076071e-05,"LINESTRING (8594838.523278126 3325933.65203138, 8594825.131543387 3325933.829552095, 8594812.285274148 3325937.608207893, 8594800.941818036 3325944.72172054)"
230,3.708943541713199e-05,"LINESTRING (8594866.375414725 3325946.877331186, 8594853.518013537 3325938.026649708, 8594838.523278126 3325933.65203138)"
231,3.705176065392643e-05,"LINESTRING (8594881.403545983 3325890.565287613, 8594859.039460281 3325917.96681747, 8594838.523278126 3325933.65203138)"
232,3.6955569495620164e-05,"LINESTRING (8594800.941818036 3325944.72172054, 8594782.351463074 3325948.107297414, 8594760.699822115 3325952.646761387)"
233,3.698269743364761e-05,"LINESTRING (8594800.941818036 3325944.72172054, 8594794.552079264 3325951.137833246, 8594789.464778535 3325958.63175536, 8594785.835763136 3325966.924526876, 8594783.787484504 3325975.749867372, 8594783.397866288 3325984.790775408)"
234,3.7133935219109564e-05,"LINESTRING (8594881.470337676 3325985.297979405, 8594880.947136071 3325974.684739762, 8594878.153016852 3325964.426550816, 8594873.22156341 3325955.005254454, 8594866.375414725 3325946.877331186)"
235,3.7153567097700317e-05,"LINESTRING (8594864.649962617 3326019.458213172, 8594873.243827306 3326009.719874796, 8594878.987913031 3325998.054166326, 8594881.470337676 3325985.297979405)"
236,4.844366074697217e-07,"LINESTRING (8594786.492548132 3325999.715261148, 8594780.859781897 3326010.277800241, 8594771.965354582 3326018.634004571, 8594736.844055237 3326042.23175102, 8594544.250204217 3326168.767612877, 8594537.270472145 3326172.242008643, 8594533.930887418 3326173.903125187, 8594526.160786962 3326175.995371513, 8594514.22733755 3326173.725601272)"
237,3.695447358616467e-05,"LINESTRING (8594760.699822115 3325952.646761387, 8594768.85954079 3325960.267485113, 8594778.099058526 3325973.340650278, 8594783.397866288 3325984.790775408)"
238,3.666428726842909e-05,"LINESTRING (8594760.699822115 3325952.646761387, 8594624.055147167 3325878.72216351, 8594547.990539107 3325840.809021181, 8594528.142273899 3325830.57629524)"
239,3.637922467495049e-05,"LINESTRING (8594506.12327862 3325832.389528631, 8594514.639219666 3325831.299052576, 8594522.509507665 3325832.123249585, 8594528.142273899 3325830.57629524)"
